"combineID"	"logFC"	"P.Value"	"adj.P.Val"	"Gene.symbol"	"GSE41258"	"GSE14297"	"GSE35834"
"gene_4555"	0.0192874632675102	0.807238732424632	0.931362670585279	"DGCR2"	"214198_s_at"	2340187	"9993_at"
"gene_19957"	0.0226505084788329	0.807565476236621	0.931480952598778	"ZNF282"	"212892_at"	5820386	"8427_at"
"gene_513"	-0.0165297836458189	0.807609563818165	0.931480952598778	"AES"	"217729_s_at"	4200180	"166_at"
"gene_8164"	-0.0219625464506601	0.807639967693159	0.931480952598778	"IL10RB"	"209575_at"	6280154	"3588_at"
"gene_935"	-0.0297115156302068	0.807656799222428	0.931480952598778	"ANKRD12"	"212289_at"	650619	"23253_at"
"gene_6269"	0.0222268075792274	0.807690282459186	0.931480952598778	"FTH1"	"200748_s_at"	3190010	"2495_at"
"gene_18835"	-0.0194946260016555	0.807712556027056	0.931480952598778	"TTLL5"	"208099_x_at"	2810095	"23093_at"
"gene_18415"	-0.0323303423112196	0.80806079515735	0.931802774933254	"TOPORS"	"204071_s_at"	3120079	"10210_at"
"gene_5377"	-0.0341395202881053	0.80811542811445	0.931802774933254	"ELL2"	"214446_at"	5870243	"22936_at"
"gene_18852"	0.0324504606712079	0.808223710786164	0.931856246246904	"TUBB2A"	"204141_at"	4590356	"7280_at"
"gene_4901"	0.0298139393912396	0.808640082257527	0.932174649187961	"DR1"	"216653_at"	1580220	"1810_at"
"gene_17195"	0.0250931352128822	0.808684046544596	0.932174649187961	"ST7"	"207524_at"	4850424	"338069_at"
"gene_1459"	0.0193036170988509	0.808800245325367	0.932174649187961	"ATG12"	"213930_at"	7380475	"9140_at"
"gene_4759"	0.0173254306229568	0.808864247762601	0.932174649187961	"DNAJB12"	"202867_s_at"	2340750	"54788_at"
"gene_305"	-0.024159461418551	0.808889259937185	0.932174649187961	"ACTN1"	"208636_at"	2120500	"87_at"
"gene_6759"	0.0250401363482461	0.808931369868296	0.932174649187961	"GLUD1"	"200947_s_at"	840615	"2746_at"
"gene_16674"	0.0165860595075906	0.808933382121522	0.932174649187961	"SNF8"	"218391_at"	2650192	"11267_at"
"gene_5745"	0.0435516452682802	0.809122496553726	0.932250811931687	"EZH1"	"203249_at"	6330132	"2145_at"
"gene_16434"	-0.048403032039908	0.809142685398102	0.932250811931687	"SLC6A9"	"207043_s_at"	4670180	"6536_at"
"gene_17744"	-0.0249387231991843	0.809226263517256	0.932250811931687	"TCEAL1"	"204045_at"	4850148	"9338_at"
"gene_115"	0.0503680879076558	0.809247216894726	0.932250811931687	"ABHD2"	"63825_at"	5270661	"11057_at"
"gene_9300"	-0.0233140318096724	0.809323265118514	0.932253927622896	"LGALS9"	"203236_s_at"	3890671	"3965_at"
"gene_13876"	-0.0155600876395658	0.809373792597396	0.932253927622896	"PSMB7"	"200786_at"	110619	"5695_at"
"gene_3370"	0.0414380390911961	0.809548515266083	0.932256085292062	"CIITA"	"211884_s_at"	1030402	"4261_at"
"gene_9979"	-0.0204591157172086	0.809586980010088	0.932256085292062	"MAT2A"	"200768_s_at"	3420315	"4144_at"
"gene_15146"	0.0170697730007137	0.809587994547345	0.932256085292062	"RPL3"	"212039_x_at"	1500437	"26807_at"
"gene_18526"	-0.0226921396522001	0.809673508295339	0.932256085292062	"TRAF5"	"204352_at"	2070750	"7188_at"
"gene_10869"	0.0231775837555063	0.809763397848508	0.932256085292062	"NAP1L1"	"204528_s_at"	6980021	"4673_at"
"gene_9784"	-0.0227639791813861	0.809791489837706	0.932256085292062	"MAP1LC3B"	"208785_s_at"	2760609	"81631_at"
"gene_9523"	-0.0286392556674609	0.809849624098155	0.932256085292062	"LRRK1"	"219441_s_at"	2480468	"79705_at"
"gene_11097"	0.0234264799858321	0.809871151426987	0.932256085292062	"NEK7"	"212530_at"	3450278	"140609_at"
"gene_12785"	0.0371380098247756	0.810051795431874	0.932332854151243	"PHF14"	"204525_at"	3870326	"9678_at"
"gene_10734"	-0.018054771212479	0.810143103694877	0.932332854151243	"MXI1"	"202364_at"	4260360	"4601_at"
"gene_15055"	0.0253742750561262	0.810266595440417	0.932332854151243	"RPL13A"	"200716_x_at"	6510309	"26816_at"
"gene_420"	-0.0268947243213016	0.810313080381817	0.932332854151243	"ADCK4"	"220434_at"	1690221	"79934_at"
"gene_6431"	-0.0295291262192418	0.810331979412161	0.932332854151243	"GAK"	"202280_at"	6650189	"2580_at"
"gene_11181"	-0.0321432314243022	0.810354551089494	0.932332854151243	"NFIB"	"213029_at"	4220639	"4781_at"
"gene_13635"	0.0259687401898043	0.810371427774429	0.932332854151243	"PRKAB2"	"214474_at"	6250376	"5565_at"
"gene_15054"	-0.0184029726072786	0.81047259046155	0.932350045699595	"RPL13A"	"200716_x_at"	6510309	"26818_at"
"gene_17051"	-0.0308767858761985	0.810569698353981	0.932350045699595	"SRC"	"221281_at"	6590736	"6714_at"
"gene_1944"	-0.040551034920917	0.810572196254644	0.932350045699595	"BET1L"	"220470_at"	4040386	"51272_at"
"gene_16945"	-0.0389691612171475	0.810688773523141	0.932388309541224	"SPINK2"	"206310_at"	1500735	"6691_at"
"gene_16012"	0.026154421266083	0.810729611507911	0.932388309541224	"SIGLEC5"	"220000_at"	4490445	"8778_at"
"gene_15299"	-0.0206372817443411	0.810816973728037	0.932388309541224	"RRAGA"	"201628_s_at"	4150113	"10670_at"
"gene_9473"	0.0444105266937285	0.810855573838808	0.932388309541224	"LRP4"	"212850_s_at"	4490497	"4038_at"
"gene_3087"	0.0234285502552912	0.81092519943784	0.932388309541224	"CDS2"	"212862_at"	4490187	"8760_at"
"gene_17008"	-0.0533567755750852	0.810980489821578	0.932388309541224	"SPTBN1"	"214856_at"	4480091	"56969_at"
"gene_4529"	0.0196297373733428	0.811078860318059	0.932388309541224	"DENND2D"	"221081_s_at"	4810364	"79961_at"
"gene_895"	0.0359295256293059	0.811101018145947	0.932388309541224	"ANGPTL7"	"206423_at"	770594	"10218_at"
"gene_7738"	0.0248063563285239	0.811248304714645	0.932421841197525	"HPCAL1"	"205462_s_at"	1820148	"3241_at"
"gene_6237"	-0.0210172530372909	0.811254081339542	0.932421841197525	"FRAT2"	"209864_at"	2690053	"23401_at"
"gene_16838"	-0.0488605158716926	0.811337001169892	0.93244594499574	"SOS2"	"217575_s_at"	7160114	"6655_at"
"gene_13090"	0.0265374720471399	0.811427928725109	0.932479247455362	"PLAUR"	"210845_s_at"	6130594	"5329_at"
"gene_17150"	-0.0575805255563032	0.811669446139762	0.932502679792485	"SSTR1"	"208482_at"	5870192	"6751_at"
"gene_12102"	-0.0225581059592538	0.811789049523351	0.932502679792485	"PARVB"	"37965_at"	1740630	"29780_at"
"gene_4635"	0.0238926493865869	0.811904562799805	0.932502679792485	"DIDO1"	"213213_at"	7380291	"11083_at"
"gene_20099"	0.0239411037675845	0.811957182581769	0.932502679792485	"ZNF93"	"208119_s_at"	1570301	"81931_at"
"gene_15771"	-0.0209812891801704	0.812023806650106	0.932502679792485	"SERINC3"	"221471_at"	6250091	"10955_at"
"gene_9918"	-0.0292327048914145	0.81207860343342	0.932502679792485	"MAPT"	"203930_s_at"	7400379	"246744_at"
"gene_20114"	0.0264460122271332	0.812125196228824	0.932502679792485	"ZSCAN2"	"220516_at"	2640255	"54993_at"
"gene_12007"	-0.0397192124322172	0.812192341027697	0.932502679792485	"PAK2"	"205962_at"	2060279	"5062_at"
"gene_16924"	-0.0385441948291195	0.812206719086558	0.932502679792485	"SPATA7"	"219583_s_at"	4210112	"55812_at"
"gene_5918"	0.0266743978607594	0.812243899860164	0.932502679792485	"FBXO3"	"218432_at"	2320491	"26273_at"
"gene_1341"	0.0203075411929233	0.812268327293014	0.932502679792485	"ARRB1"	"49111_at"	6100008	"408_at"
"gene_6621"	0.0333351096614684	0.812336540777323	0.932502679792485	"GFRA2"	"205721_at"	4390500	"2675_at"
"gene_18935"	-0.0183095434645297	0.812357463898832	0.932502679792485	"UBB"	"217144_at"	4220195	"7314_at"
"gene_13081"	-0.0230187042182622	0.81236223704566	0.932502679792485	"PLAGL2"	"202924_s_at"	5290465	"5326_at"
"gene_18633"	-0.0174288992513231	0.812386777445359	0.932502679792485	"TRIM44"	"217760_at"	5050382	"54765_at"
"gene_2795"	-0.0265641955756472	0.812439552404906	0.932502679792485	"CD4"	"216424_at"	5560450	"920_at"
"gene_12872"	-0.0210291529917132	0.812588943631798	0.932588875136154	"PIGB"	"205452_at"	360224	"9488_at"
"gene_4560"	0.0225211983181474	0.812698736973372	0.932588875136154	"DGKA"	"203385_at"	6550390	"1606_at"
"gene_998"	-0.0235557541300938	0.81273273047437	0.932588875136154	"AP1G2"	"201613_s_at"	2690114	"8906_at"
"gene_18750"	-0.0185489135277964	0.812762481001599	0.932588875136154	"TSFM"	"212656_at"	6060161	"10102_at"
"gene_696"	-0.0332438952370747	0.812939742863866	0.932721168502699	"AKAP8L"	"222160_at"	5340592	"26993_at"
"gene_5909"	-0.0427449863143903	0.813145237044238	0.932885831401667	"FBXO21"	"214891_at"	3400372	"23014_at"
"gene_6684"	-0.0136139732860547	0.813302147411734	0.932900425653954	"GIPC1"	"207525_s_at"	2630204	"10755_at"
"gene_1325"	-0.0474942580157345	0.813362889477429	0.932900425653954	"ARNTL"	"210971_s_at"	6660711	"406_at"
"gene_11424"	0.0139108743892963	0.813455086415337	0.932900425653954	"NPLOC4"	"217796_s_at"	650189	"55666_at"
"gene_2837"	0.02521416328125	0.813461075246725	0.932900425653954	"CD59"	"200983_x_at"	4040672	"966_at"
"gene_9680"	-0.0207660824777423	0.813505560144274	0.932900425653954	"MAD2L1BP"	"203094_at"	670148	"9587_at"
"gene_9108"	0.027065017157234	0.81352982906815	0.932900425653954	"L1CAM"	"204585_s_at"	1300408	"3897_at"
"gene_2791"	-0.0288465766823758	0.813808241775055	0.933148598704817	"CD3E"	"205456_at"	60280	"916_at"
"gene_11337"	0.0327735691501149	0.813981890615904	0.933276616205864	"NNAT"	"204239_s_at"	3140348	"4826_at"
"gene_7826"	-0.0188404411673449	0.814112268683734	0.933355005577543	"HSP90AA1"	"210211_s_at"	6520008	"3320_at"
"gene_3045"	0.0345873273118568	0.814368738217508	0.933576008680468	"CDKN1C"	"213182_x_at"	3610601	"1028_at"
"gene_2399"	0.0205174868807301	0.814429083841564	0.933576008680468	"CAMK1"	"204392_at"	5550487	"8536_at"
"gene_1963"	-0.0239575584077781	0.814620026627543	0.933723777093952	"BICD2"	"213154_s_at"	4920692	"23299_at"
"gene_2085"	0.0232616359827371	0.814696539549177	0.933740372595311	"BRF1"	"215676_at"	3120343	"2972_at"
"gene_6695"	-0.034040367315993	0.814792767536385	0.933779559689179	"GJA5"	"214466_at"	4010017	"2702_at"
"gene_17198"	0.0513395918943923	0.814856772652496	0.933781815147725	"ST8SIA1"	"210073_at"	4260309	"6489_at"
"gene_13108"	0.026189388122134	0.815452845534977	0.934341128972929	"PLCG1"	"202789_at"	2650390	"5335_at"
"gene_1571"	-0.0262066421164815	0.815469001549121	0.934341128972929	"ATP5D"	"203926_x_at"	5130066	"513_at"
"gene_8959"	0.0223781954024837	0.815631381368474	0.934404977536892	"KLHL20"	"204177_s_at"	5090201	"100131787_at"
"gene_13428"	0.020249114646517	0.815648883859768	0.934404977536892	"PPIF"	"201489_at"	3310026	"10105_at"
"gene_13411"	0.0331302595683301	0.815978257800409	0.934523069662489	"PPFIBP1"	"203735_x_at"	4760307	"8496_at"
"gene_1727"	-0.0213923519053829	0.816050621986181	0.934523069662489	"B3GAT1"	"219521_at"	3460064	"27087_at"
"gene_6118"	0.0196716501524986	0.81605707690108	0.934523069662489	"FLII"	"222065_s_at"	1440327	"2314_at"
"gene_2117"	-0.0148175801930876	0.816219874501123	0.934523069662489	"BTBD1"	"217945_at"	5860717	"53339_at"
"gene_17596"	-0.0209694236175952	0.816250281370699	0.934523069662489	"TAGLN2"	"200916_at"	2000136	"8407_at"
"gene_6614"	-0.0208085110461675	0.816264516981672	0.934523069662489	"GFOD2"	"214076_at"	3360619	"81577_at"
"gene_12945"	0.0190267419538069	0.816294490020156	0.934523069662489	"PIN4"	"214224_s_at"	1850431	"5303_at"
"gene_10281"	0.0182796681429321	0.816297674809622	0.934523069662489	"MFSD7"	"205144_at"	7380333	"84179_at"
"gene_1744"	-0.0162186589010979	0.816310744082009	0.934523069662489	"B4GALT3"	"210243_s_at"	1070435	"8703_at"
"gene_10446"	-0.0200204296863669	0.816411143482425	0.9345669276521	"MOCS3"	"206141_at"	3440368	"27304_at"
"gene_17688"	0.0309974737940313	0.816721975356686	0.934851648142117	"TBL1X"	"213400_s_at"	360136	"6907_at"
"gene_1970"	0.0323105134698864	0.816921664045917	0.934959921364475	"BIN1"	"210202_s_at"	5890333	"274_at"
"gene_3793"	-0.0141497459316955	0.81694079762062	0.934959921364475	"COX7A2L"	"201256_at"	7100064	"9167_at"
"gene_1760"	-0.0169221060561905	0.817545850090772	0.935581246526746	"BAD"	"1861_at"	5570519	"572_at"
"gene_5711"	-0.027248446826889	0.817621029848689	0.935596148797511	"EXOC7"	"214802_at"	2260520	"23265_at"
"gene_14058"	-0.0314081664727867	0.817757873171786	0.935671105988255	"PTP4A3"	"206574_s_at"	6940403	"11156_at"
"gene_10624"	-0.0320696676472969	0.817857968459321	0.935671105988255	"MTA2"	"203444_s_at"	3800286	"9219_at"
"gene_7099"	0.026791617833781	0.817873022952928	0.935671105988255	"GRB10"	"210999_s_at"	2450669	"2887_at"
"gene_18672"	0.0178902376800728	0.817945531233843	0.93568294088249	"TRIP4"	"203732_at"	1070382	"9325_at"
"gene_19216"	-0.0334170891382601	0.818023520804286	0.935701043783427	"USP46"	"219943_s_at"	7200358	"64854_at"
"gene_3877"	-0.0145503374026002	0.818188235803171	0.935818337789463	"CREB3"	"209432_s_at"	2260370	"10488_at"
"gene_11897"	-0.0224551142039645	0.81834272736068	0.935857435982083	"OSBPL3"	"209627_s_at"	7050554	"26031_at"
"gene_13945"	0.0332269616244335	0.818374772018145	0.935857435982083	"PTEN"	"222176_at"	2850639	"5728_at"
"gene_1035"	0.0459254869604369	0.818447947871403	0.935857435982083	"AP3B2"	"205678_at"	1430594	"8120_at"
"gene_11654"	0.0161965586637026	0.818471119271069	0.935857435982083	"NUDCD3"	"201270_x_at"	3140445	"23386_at"
"gene_4502"	0.0256208801215431	0.818696201670105	0.936004318615444	"DDX58"	"218943_s_at"	3840376	"23586_at"
"gene_4975"	0.0333230346525652	0.818723947574471	0.936004318615444	"DTNA"	"210091_s_at"	2970195	"1837_at"
"gene_13119"	0.0243891808169734	0.819026079921494	0.936278617375129	"PLD3"	"201050_at"	4490093	"23646_at"
"gene_18736"	0.0374665543967125	0.819140919359863	0.93633878479683	"TSC22D2"	"210953_at"	6580131	"9819_at"
"gene_11509"	-0.0362123374987478	0.819228390815296	0.936367661823361	"NR4A3"	"207978_s_at"	1170601	"8013_at"
"gene_7359"	-0.0205628769789532	0.819403298721994	0.936478580944241	"HAX1"	"201145_at"	2630491	"10456_at"
"gene_19325"	0.0410182489822342	0.819468372181435	0.936478580944241	"VEGFB"	"203683_s_at"	4810592	"7423_at"
"gene_5063"	-0.0274320852159098	0.819512082659948	0.936478580944241	"DYRK2"	"202968_s_at"	3890735	"8445_at"
"gene_18665"	-0.0164520467682757	0.819676070995619	0.936520811875461	"TRIOBP"	"216210_x_at"	630669	"11078_at"
"gene_14306"	-0.0298667826346878	0.819763059117508	0.936520811875461	"RAB3GAP2"	"202372_at"	6400292	"6791_at"
"gene_12571"	-0.036895940852794	0.819801555969713	0.936520811875461	"PDK2"	"213724_s_at"	5910593	"5164_at"
"gene_10818"	-0.0244850598557408	0.819805731822787	0.936520811875461	"MYO6"	"203216_s_at"	5390220	"4646_at"
"gene_18398"	-0.0224230286511254	0.819862220022279	0.936520811875461	"TOM1L1"	"204485_s_at"	670494	"10040_at"
"gene_19002"	0.0174899754840415	0.819976288264844	0.936520811875461	"UBE2Z"	"217750_s_at"	2510639	"65264_at"
"gene_3476"	-0.0398438432562739	0.819984572130394	0.936520811875461	"CLIC5"	"217628_at"	4490673	"53405_at"
"gene_11975"	0.035785540358507	0.820123840985066	0.936520852441401	"PADI4"	"220001_at"	5310653	"23569_at"
"gene_4790"	-0.0433069897973941	0.820196338819297	0.936520852441401	"DNAJC12"	"218976_at"	2070215	"56521_at"
"gene_19209"	-0.0226511032367638	0.82022139867611	0.936520852441401	"USP39"	"217829_s_at"	3360653	"10713_at"
"gene_1791"	0.0269506630437296	0.820287371141388	0.936520852441401	"BAIAP2"	"207832_at"	3520671	"10458_at"
"gene_7403"	0.0301226683521903	0.82029570280278	0.936520852441401	"HDAC9"	"205659_at"	5050634	"9734_at"
"gene_18154"	-0.0241308777617276	0.820521958845648	0.936563250741612	"TMC7"	"220021_at"	2320021	"79905_at"
"gene_10524"	0.0171751145370311	0.820578516366469	0.936563250741612	"MRPL28"	"204599_s_at"	6510554	"10573_at"
"gene_16837"	-0.0235158076868164	0.820587224805657	0.936563250741612	"SOS2"	"212870_at"	7160114	"6655_at"
"gene_14103"	-0.0188114284271453	0.820643094834605	0.936563250741612	"PTPRA"	"213795_s_at"	6200543	"5786_at"
"gene_19478"	-0.0208276701521997	0.82064394858033	0.936563250741612	"WDR47"	"203855_at"	3390189	"22911_at"
"gene_9082"	0.0354859211592387	0.820782612492216	0.93661749342618	"KRT7"	"214031_s_at"	6040594	"3855_at"
"gene_1730"	-0.0178376307118359	0.820815928500182	0.93661749342618	"B3GNT1"	"203188_at"	3840523	"11041_at"
"gene_4620"	-0.015810600916914	0.821160454137749	0.936939596397922	"DIABLO"	"219350_s_at"	2630243	"56616_at"
"gene_8732"	-0.0418397488207461	0.821409744132531	0.937115064521821	"KCNMA1"	"221583_s_at"	6580133	"3778_at"
"gene_9125"	-0.0287630519325194	0.821438756397881	0.937115064521821	"LAMA1"	"222346_at"	940722	"284217_at"
"gene_19298"	-0.0260510091484111	0.821592415089412	0.937137787994709	"VAV2"	"205536_at"	2810746	"7410_at"
"gene_9358"	0.0333760719731779	0.821611770932569	0.937137787994709	"LIMK1"	"204357_s_at"	5690632	"3984_at"
"gene_6531"	0.0291782867860883	0.821692996038487	0.937137787994709	"GATA3"	"209603_at"	3140195	"2625_at"
"gene_12446"	0.0208787805374545	0.821707714984997	0.937137787994709	"PDE4C"	"206792_x_at"	4040341	"5143_at"
"gene_1403"	-0.0410222197197324	0.821964940862548	0.937360124999097	"ASCL1"	"209988_s_at"	7560017	"429_at"
"gene_1850"	-0.03359944678201	0.822159708205607	0.937454132779306	"BCAP29"	"217657_at"	5090382	"55973_at"
"gene_13145"	0.0204842660108143	0.822209781834251	0.937454132779306	"PLEKHM2"	"212146_at"	3710753	"23207_at"
"gene_19489"	-0.0249304634328612	0.822234218771751	0.937454132779306	"WDR61"	"221531_at"	2940148	"80349_at"
"gene_7402"	-0.0343478440358773	0.822450738869407	0.93757591691922	"HDAC6"	"216224_s_at"	1410288	"10013_at"
"gene_5081"	0.0138188460752543	0.822527116233111	0.93757591691922	"E4F1"	"218524_at"	460326	"1877_at"
"gene_11065"	0.0159153074850035	0.822527902133822	0.93757591691922	"NECAP2"	"220731_s_at"	540470	"55707_at"
"gene_3019"	0.0396607907229251	0.822629823939908	0.937598616086412	"CDK3"	"207188_at"	3450113	"1018_at"
"gene_17233"	-0.0412124920777854	0.822672397199923	0.937598616086412	"STAT1"	"AFFX-HUMISGF3A/M97935_5_at"	7050139	"6772_at"
"gene_15693"	-0.0158859481032421	0.822765486716228	0.937633714873763	"SEC61A1"	"217716_s_at"	5810341	"29927_at"
"gene_10256"	0.0322958872150286	0.823066950832044	0.937906256637438	"MFAP3L"	"210493_s_at"	1400296	"9848_at"
"gene_2313"	0.0326977481871953	0.823218409781318	0.937993793035516	"CACNG4"	"221585_at"	5490739	"27092_at"
"gene_16631"	0.0235856070744758	0.823302814459153	0.937993793035516	"SMURF1"	"215458_s_at"	1980102	"57154_at"
"gene_10186"	-0.0220443106757002	0.823330719743904	0.937993793035516	"MED12"	"203506_s_at"	5570411	"9968_at"
"gene_17579"	-0.0187374168583332	0.823515964127491	0.938075904743469	"TAF5L"	"213654_at"	5810121	"27097_at"
"gene_10453"	0.0190143339825352	0.823554882461426	0.938075904743469	"MORC2"	"203956_at"	3360364	"22880_at"
"gene_16428"	-0.029926787538214	0.823589760907849	0.938075904743469	"SLC6A6"	"211030_s_at"	3520086	"6533_at"
"gene_13822"	-0.0351602909563265	0.823716708577342	0.93814327100272	"PSG1"	"210195_s_at"	4760300	"5669_at"
"gene_2034"	-0.0148303701132398	0.823773559184357	0.93814327100272	"BNIP1"	"37226_at"	5080739	"662_at"
"gene_18612"	-0.0152489858319977	0.823861018155926	0.93817189024686	"TRIM3"	"213885_at"	4150520	"10612_at"
"gene_5783"	0.0304934746833427	0.823998879025247	0.938192493166785	"FADS3"	"216080_s_at"	2320538	"3995_at"
"gene_3904"	-0.0462548831499469	0.82403394650448	0.938192493166785	"CRIP1"	"205081_at"	3390167	"1396_at"
"gene_6820"	-0.0348594956545629	0.824100621677618	0.938192493166785	"GNAO1"	"215912_at"	5130148	"2775_at"
"gene_2024"	-0.0258096646690578	0.824163762882888	0.938192493166785	"BMX"	"206464_at"	5560451	"660_at"
"gene_14608"	-0.0170891784157057	0.824260538446427	0.938192493166785	"RBM6"	"201967_at"	3390564	"10180_at"
"gene_16539"	0.0191553057874204	0.824308634499367	0.938192493166785	"SMARCA1"	"203873_at"	2600672	"6594_at"
"gene_6081"	0.024650221496242	0.824339698310291	0.938192493166785	"FHL3"	"218818_at"	7150746	"2275_at"
"gene_15787"	0.0396312883222015	0.824394338163946	0.938192493166785	"SERPINB3"	"209720_s_at"	4540364	"6317_at"
"gene_10211"	-0.0252779539004599	0.824518487667498	0.938192493166785	"MEF2D"	"203004_s_at"	4850255	"4209_at"
"gene_8655"	-0.0278332410770975	0.824558534003886	0.938192493166785	"KCNC4"	"208251_at"	380152	"3749_at"
"gene_9059"	0.0224193672349645	0.824564741702325	0.938192493166785	"KRR1"	"203203_s_at"	4540538	"11103_at"
"gene_15198"	0.028821075612411	0.824697909268101	0.938213731520961	"RPLP2"	"200908_s_at"	3450184	"6181_at"
"gene_14035"	0.0317136590921356	0.824708070804799	0.938213731520961	"PTHLH"	"211756_at"	4760100	"5744_at"
"gene_13285"	-0.0225345510821961	0.824987339900457	0.938251889939313	"POLR1D"	"218258_at"	6420392	"51082_at"
"gene_6542"	-0.0356745773173559	0.8250290941753	0.938251889939313	"GBP1"	"202270_at"	2650215	"2633_at"
